country_code;year;gdp_value
SWZ;1963;54128377.4324513
SWZ;1964;64979280.4143917
SWZ;1965;70278594.4281114
SWZ;1966;76858462.8307434
SWZ;1967;74758504.8299034
SWZ;1968;79798404.0319194
SWZ;1969;105417891.642167
SWZ;1970;112137757.244855
SWZ;1971;136465324.384787
SWZ;1972;146741251.46351
SWZ;1973;221902017.291066
SWZ;1974;264311994.113319
SWZ;1975;288302907.369844
SWZ;1976;272539098.436063
SWZ;1977;304047838.086477
SWZ;1978;340616375.344986
SWZ;1979;412093133.760988
SWZ;1980;542000513.610683
SWZ;1981;571542674.577818
SWZ;1982;537575980.843618
SWZ;1983;555336145.767884
SWZ;1984;494475699.857656
SWZ;1985;361014890.45841
SWZ;1986;449146608.315098
SWZ;1987;584135559.921414
SWZ;1988;692016714.317132
SWZ;1989;696915430.663057
SWZ;1990;1114703088.1614
SWZ;1991;1156141998.33412
SWZ;1992;1284766234.2216
SWZ;1993;1357206995.74624
SWZ;1994;1419293454.99606
SWZ;1995;1698982437.76019
SWZ;1996;1602760100.48147
SWZ;1997;1716699913.19444
SWZ;1998;1576904292.4588
SWZ;1999;1547884442.26205
SWZ;2000;1738100853.05052
SWZ;2001;1542477355.35654
SWZ;2002;1432228172.702
SWZ;2003;2197612767.195
SWZ;2004;2770082822.46579
SWZ;2005;3178126554.80949
SWZ;2006;3291353806.39445
SWZ;2007;3469363925.39813
SWZ;2008;3294093364.16017
SWZ;2009;3580417161.33448
SWZ;2010;4438778547.23269
SWZ;2011;4820499497.32134
SWZ;2012;4886658806.33374
SWZ;2013;4597702903.12892
SWZ;2014;4422304974.7989
SWZ;2015;4062660889.82685
SWZ;2016;3816018484.52711
SWZ;2017;4402972999.53486
SWZ;2018;4665424249.06156
SWZ;2019;4471598726.6436
ETH;1981;7324903188.4058
ETH;1982;7707678019.32367
ETH;1983;8567890821.25604
ETH;1984;8096302367.14976
ETH;1985;9480840483.09179
ETH;1986;9848600869.56522
ETH;1987;10527338647.343
ETH;1988;10908935748.7923
ETH;1989;11476584879.2271
ETH;1990;12175166763.285
ETH;1991;13463868357.4879
ETH;1992;10492993077.6093
ETH;1993;8830712713.90781
ETH;1994;6927950564.55657
ETH;1995;7663984567.90123
ETH;1996;8547939730.62374
ETH;1997;8589211390.49612
ETH;1998;7818224905.55071
ETH;1999;7700833482.00615
ETH;2000;8242392103.68061
ETH;2001;8231326016.47494
ETH;2002;7850809498.16803
ETH;2003;8623691300.04079
ETH;2004;10131187261.4421
ETH;2005;12401139453.9738
ETH;2006;15280861834.6024
ETH;2007;19707616772.7996
ETH;2008;27066912635.2228
ETH;2009;32437389116.038
ETH;2010;29933790334.3418
ETH;2011;31952763089.33
ETH;2012;43310721414.0829
ETH;2013;47648211133.2183
ETH;2014;55612228233.5179
ETH;2015;64589334978.8013
ETH;2016;74296618481.0882
ETH;2017;81770791970.982
ETH;2018;84269348327.3454
ETH;2019;95912590628.1412
FRO;1998;1107882640.8787
FRO;1999;1120280381.86979
FRO;2000;1058702725.4395
FRO;2001;1147654635.45922
FRO;2002;1262669892.4595
FRO;2003;1494011567.01125
FRO;2004;1688237552.36935
FRO;2005;1727792692.89133
FRO;2006;1984445416.02206
FRO;2007;2290133548.87301
FRO;2008;2432415998.11695
FRO;2009;2268387770.71014
FRO;2010;2320424601.26954
FRO;2011;2490807830.57351
FRO;2012;2366301251.61847
FRO;2013;2627049837.08135
FRO;2014;2850743875.2784
FRO;2015;2518096285.61661
FRO;2016;2738832687.13698
FRO;2017;2905102303.5333
FRO;2018;3116887847.21122
FJI;1960;112328422.113084
FJI;1961;116987784.913739
FJI;1962;122906434.957814
FJI;1963;129454728.623599
FJI;1964;140032741.468329
FJI;1965;147084750.031482
FJI;1966;150603925.515853
FJI;1967;162625885.863484
FJI;1968;166952937.135005
FJI;1969;182182067.703568
FJI;1970;219878482.173564
FJI;1971;247749327.721267
FJI;1972;316650508.967523
FJI;1973;425963359.355326
FJI;1974;558589870.903674
FJI;1975;684268280.812751
FJI;1976;694552411.718837
FJI;1977;719533137.126662
FJI;1978;829239489.844119
FJI;1979;1019743927.24662
FJI;1980;1202567359.4132
FJI;1981;1235899836.18067
FJI;1982;1194015444.01544
FJI;1983;1123107276.30285
FJI;1984;1177997413.63384
FJI;1985;1141210124.82663
FJI;1986;1290228616.82408
FJI;1987;1177908191.97685
FJI;1988;1109976927.91722
FJI;1989;1182686577.22645
FJI;1990;1337024782.22702
FJI;1991;1383843860.1247
FJI;1992;1531803060.54558
FJI;1993;1635426125.30808
FJI;1994;1825285158.11761
FJI;1995;1970347720.96992
FJI;1996;2129266728.42585
FJI;1997;2093994597.21549
FJI;1998;1656784779.545
FJI;1999;1942170999.18765
FJI;2000;1684109743.49338
FJI;2001;1660102345.60309
FJI;2002;1842691481.09196
FJI;2003;2315935752.71653
FJI;2004;2727507212.92556
FJI;2005;3006725014.78415
FJI;2006;3102741451.01664
FJI;2007;3405050611.68726
FJI;2008;3523185919.55826
FJI;2009;2870624635.68032
FJI;2010;3140508835.9485
FJI;2011;3774530615.65916
FJI;2012;3972012570.53467
FJI;2013;4190143206.25611
FJI;2014;4856963251.97477
FJI;2015;4682546881.15833
FJI;2016;4930204219.71304
FJI;2017;5353404418.66413
FJI;2018;5581393120.62853
FJI;2019;5496250694.31587
FIN;1960;5224102195.52771
FIN;1961;5921659485.03284
FIN;1962;6340580854.39073
FIN;1963;6885920328.66187
FIN;1964;7766655085.78588
FIN;1965;8589340019.02985
FIN;1966;9208524504.87684
FIN;1967;9368954010.3132
FIN;1968;8823033880.32993
FIN;1969;10070766720.5011
FIN;1970;11357516987.5425
FIN;1971;12527405512.9298
FIN;1972;14743186119.8738
FIN;1973;19472363466.6252
FIN;1974;24848821490.4679
FIN;1975;29472623242.2822
FIN;1976;31849513771.3494
FIN;1977;33499799321.2336
FIN;1978;36256160288.8087
FIN;1979;44465255686.1548
FIN;1980;53645202422.6968
FIN;1981;52448332874.07
FIN;1982;52797582336.2526
FIN;1983;50973526900.0854
FIN;1984;52888800949.7428
FIN;1985;55875863392.1719
FIN;1986;73531550551.255
FIN;1987;91594751792.2359
FIN;1988;109058990760.483
FIN;1989;119012054870.445
FIN;1990;141438345513.917
FIN;1991;127773856785.767
FIN;1992;112532519246.084
FIN;1993;89214114708.0254
FIN;1994;103299943084.804
FIN;1995;134189814814.815
FIN;1996;132129174216.93
FIN;1997;126912152101.707
FIN;1998;134038718291.055
FIN;1999;135218410398.466
FIN;2000;125706651925.557
FIN;2001;129421029082.774
FIN;2002;139738377564.465
FIN;2003;171274266365.688
FIN;2004;197116960516.514
FIN;2005;204809103345.355
FIN;2006;216907539831.891
FIN;2007;256052559540.104
FIN;2008;284553976856.599
FIN;2009;252496526813.004
FIN;2010;249181190476.369
FIN;2011;275243697751.011
FIN;2012;258304834621.605
FIN;2013;271285280621.373
FIN;2014;274497230802.958
FIN;2015;234440080998.273
FIN;2016;240607907010.383
FIN;2017;255232257243.53
FIN;2018;275946554578.823
FIN;2019;269296310180.392
FRA;1960;62225478000.8822
FRA;1961;67461644222.0352
FRA;1962;75607529809.9288
FRA;1963;84759195105.8693
FRA;1964;94007851047.3678
FRA;1965;101537248148.427
FRA;1966;110045852177.928
FRA;1967;118972977486.207
FRA;1968;129785441507.456
FRA;1969;141903068680.309
FRA;1970;148456359985.827
FRA;1971;165966615366.402
FRA;1972;203494148244.473
FRA;1973;264429876252.21
FRA;1974;285552373158.756
FRA;1975;360832186018.051
FRA;1976;372319038514.067
FRA;1977;410279486493.715
FRA;1978;506707848837.209
FRA;1979;613953129818.07
FRA;1980;701288419745.421
FRA;1981;615552202776.101
FRA;1982;584877732308.614
FRA;1983;559869179791.72
FRA;1984;530683779929.445
FRA;1985;553138414367.061
FRA;1986;771470783218.108
FRA;1987;934173305685.911
FRA;1988;1018847043277.17
FRA;1989;1025211803413.53
FRA;1990;1269179616913.63
FRA;1991;1269276828275.78
FRA;1992;1401465923172.24
FRA;1993;1322815612694
FRA;1994;1393982750472.59
FRA;1995;1601094756209.75
FRA;1996;1605675086549.56
FRA;1997;1452884917959.09
FRA;1998;1503108739159.44
FRA;1999;1492647560196.04
FRA;2000;1362248940482.77
FRA;2001;1376465324384.79
FRA;2002;1494286655373.61
FRA;2003;1840480812641.08
FRA;2004;2115742488204.62
FRA;2005;2196126103718.44
FRA;2006;2318593651988.46
FRA;2007;2657213249384.07
FRA;2008;2918382891460.38
FRA;2009;2690222283967.77
FRA;2010;2642609548930.36
FRA;2011;2861408170264.6
FRA;2012;2683825225092.63
FRA;2013;2811077725703.59
FRA;2014;2852165760630.27
FRA;2015;2438207896251.84
FRA;2016;2471285607081.72
FRA;2017;2595151045197.65
FRA;2018;2787863958885.49
FRA;2019;2715518274227.45
PYF;1965;176534589.603389
PYF;1966;215659455.017302
PYF;1967;220984369.12915
PYF;1968;259590076.293001
PYF;1969;242943776.862299
PYF;1970;254035999.217197
PYF;1971;296613496.873269
PYF;1972;325843254.667123
PYF;1973;431254103.046477
PYF;1974;555337985.682991
PYF;1975;690319754.91119206
PYF;1976;732286143.34291
PYF;1977;793193187.41557
PYF;1978;1005573294.20763
PYF;1979;1215031775.26795
PYF;1980;1362151523.68993
PYF;1981;1279972866.38172
PYF;1982;1286462642.63697
PYF;1983;1335895286.3918
PYF;1984;1378991403.37881
PYF;1985;1507230778.89921
PYF;1986;2301514717.29807
PYF;1987;2543199148.3893
PYF;1988;2687472829.62988
PYF;1989;2636461517.1052
PYF;1990;3181206304.81549
PYF;1991;3267367609.89528
PYF;1992;3558215110.24809
PYF;1993;3694600399.89225
PYF;1994;3522272321.40766
PYF;1995;3982374845.92709
PYF;1996;3954696873.74892
PYF;1997;3567062511.87293
PYF;1998;3775160797.38928
PYF;1999;3797016068.69688
PYF;2000;3447543137.9415
GAB;1960;141468977.570007
GAB;1961;167637907.381696
GAB;1962;182796536.499917
GAB;1963;154480244.246828
GAB;1964;215679855.272553
GAB;1965;226474285.587116
GAB;1966;245849781.715943
GAB;1967;271543680.279265
GAB;1968;294468564.534311
GAB;1969;318124701.048993
GAB;1970;323802475.481029
GAB;1971;381687073.058602
GAB;1972;430508357.724
GAB;1973;722780701.123338
GAB;1974;1544216003.98425
GAB;1975;2157592936.60731
GAB;1976;3009409970.90463
GAB;1977;2809349074.17711
GAB;1978;2389479269.18832
GAB;1979;3030251116.35966
GAB;1980;4279637933.85136
GAB;1981;3862269126.92681
GAB;1982;3618007844.44908
GAB;1983;3391275731.31859
GAB;1984;3561451562.23576
GAB;1985;3339914759.37275
GAB;1986;3403638193.57905
GAB;1987;3281797038.66566
GAB;1988;3834503378.35497
GAB;1989;4186411457.45694
GAB;1990;5952293765.84468
GAB;1991;5402919956.93831
GAB;1992;5592390848.52647
GAB;1993;4378645081.01769
GAB;1994;4190819314.02958
GAB;1995;4958845906.34769
GAB;1996;5694040336.82571
GAB;1997;5326816858.99586
GAB;1998;4483417119.83928
GAB;1999;4662992036.2073
GAB;2000;5067865320.7979
GAB;2001;5023265365.25169
GAB;2002;5335451307.54323
GAB;2003;6511903657.44009
GAB;2004;7770219479.72648
GAB;2005;9582783318.3881
GAB;2006;10327598800.6713
GAB;2007;12455410055.7483
GAB;2008;15571349775.7848
GAB;2009;12113699660.6799
GAB;2010;14372591916.4792
GAB;2011;18210308748.2912
GAB;2012;17170465294.0332
GAB;2013;17595745653.3676
GAB;2014;18203968001.8908
GAB;2015;14383107714.0388
GAB;2016;14023890620.3384
GAB;2017;14929488770.7315
GAB;2018;16862282413.8778
GAB;2019;16874450215.1351
GMB;1966;44212353.6988296
GMB;1967;46695363.1558873
GMB;1968;41160658.5705371
GMB;1969;45168722.6995632
GMB;1970;52296836.749388
GMB;1971;55728608.974983
GMB;1972;59161544.9957528
GMB;1973;75187969.924812
GMB;1974;95797533.4619206
GMB;1975;115182522.123894
GMB;1976;112189468.481826
GMB;1977;138094243.349324
GMB;1978;171836793.402695
GMB;1979;207114382.546071
GMB;1980;241080708.89018
GMB;1981;218764445.784343
GMB;1982;216051495.959817
GMB;1983;213446562.57106
GMB;1984;177338801.93075
GMB;1985;225724851.691107
GMB;1986;185646209.386282
GMB;1987;220626484.224811
GMB;1988;266673126.229801
GMB;1989;284119692.49433
GMB;1990;317083373.524559
GMB;1991;690314321.374999
GMB;1992;714255460.503389
GMB;1993;755042548.055824
GMB;1994;746491692.58385706
GMB;1995;785996982.492168
GMB;1996;848237108.56163
GMB;1997;803630742.53446
GMB;1998;840285264.631545
GMB;1999;814723460.08372
GMB;2000;782915402.421095
GMB;2001;687408804.630527
GMB;2002;578236035.104279
GMB;2003;487038821.611959
GMB;2004;961900106.892751
GMB;2005;1027702254.38664
GMB;2006;1054113426.70947
GMB;2007;1279704744.82781
GMB;2008;1561763437.0325
GMB;2009;1450140385.97229
GMB;2010;1543292392.54605
GMB;2011;1409694553.90934
GMB;2012;1415006238.09509
GMB;2013;1375608956.10386
GMB;2014;1229460601.92174
GMB;2015;1378176868.31568
GMB;2016;1484579844.37143
GMB;2017;1504909753.28746
GMB;2018;1670670668.5939
GMB;2019;1826073739.82522
GEO;1990;7753501867.76095
GEO;1991;6357615894.03974
GEO;1992;3690328963.64086
GEO;1993;2701181331.30816
GEO;1994;2513870586.73344
GEO;1995;2693731865.97036
GEO;1996;3094935186.76896
GEO;1997;3510520231.21387
GEO;1998;3613498174.54701
GEO;1999;2800026339.12617
GEO;2000;3057475288.78105
GEO;2001;3219488663.77231
GEO;2002;3395728013.84524
GEO;2003;3991284895.37214
GEO;2004;5125365191.98664
GEO;2005;6410823633.25426
GEO;2006;7745394293.41721
GEO;2007;10172882370.5477
GEO;2008;12795076469.0099
GEO;2009;10766836276.5639
GEO;2010;12243505582.6741
GEO;2011;15107441446.7833
GEO;2012;16488403076.3641
GEO;2013;17189551520.9811
GEO;2014;17627003454.7205
GEO;2015;14953950557.4406
GEO;2016;15141758566.7808
GEO;2017;16242916915.7203
GEO;2018;17599700090.762
GEO;2019;17477255545.6705
DEU;1970;215838448137.658
DEU;1971;249985055484.303
DEU;1972;299801542047.476
DEU;1973;398374021953.897
DEU;1974;445303484241.554
DEU;1975;490636517211.225
DEU;1976;519754453161.411
DEU;1977;600498238019.035
DEU;1978;740469983446.933
DEU;1979;881345176608.686
DEU;1980;950290856466.538
DEU;1981;800472055387.278
DEU;1982;776576439106.956
DEU;1983;770684323247.798
DEU;1984;725111123634.115
DEU;1985;732534887058.198
DEU;1986;1046259374943.71
DEU;1987;1298176105549.51
DEU;1988;1401233225303.49
DEU;1989;1398967436804.33
DEU;1990;1771671206875.68
DEU;1991;1868945197407.19
DEU;1992;2131571696931.75
DEU;1993;2071323790370.28
DEU;1994;2205074123177.05
DEU;1995;2585792275146.72
DEU;1996;2497244606186.64
DEU;1997;2211989623279.95
DEU;1998;2238990774702.68
DEU;1999;2194204133816.32
DEU;2000;1943145384190.16
DEU;2001;1944107382550.34
DEU;2002;2068624129493.69
DEU;2003;2496128668171.56
DEU;2004;2809187981127.39
DEU;2005;2845802760850.64
DEU;2006;2992196713084.93
DEU;2007;3421229126745.14
DEU;2008;3730027830672.33
DEU;2009;3397791053070.3
DEU;2010;3396354075663.73
DEU;2011;3744408602683.94
DEU;2012;3527344944139.83
DEU;2013;3732743446218.92
DEU;2014;3883920155292.26
DEU;2015;3356235704119.75
DEU;2016;3467498002104.33
DEU;2017;3682602479929.42
DEU;2018;3963767526250.98
DEU;2019;3861123558039.21
GHA;1960;1217230038.26781
GHA;1961;1302674264.19915
GHA;1962;1382515590.06942
GHA;1963;1540797516.79469
GHA;1964;1731296118.87113
GHA;1965;2053462872.38275
GHA;1966;2126300573.17668
GHA;1967;1747187539.20717
GHA;1968;1666910166.289
GHA;1969;1962051319.26134
GHA;1970;2215029450.3805
GHA;1971;2417107708.25317
GHA;1972;2112292944.64142
GHA;1973;2465492957.74648
GHA;1974;2894409937.8882
GHA;1975;2810106382.97872
GHA;1976;2765254237.28814
GHA;1977;3189428571.42857
GHA;1978;3662478184.99127
GHA;1979;4020227920.22792
GHA;1980;4445228215.76763
GHA;1981;4222441614.97432
GHA;1982;4035994397.7591
GHA;1983;4057275042.82903
GHA;1984;4412279843.44423
GHA;1985;4504342149.43471
GHA;1986;5727602644.71472
GHA;1987;5074829931.97279
GHA;1988;5197840979.13416
GHA;1989;5251764264.26802
GHA;1990;5889174825.487
GHA;1991;6596546195.65217
GHA;1992;6413901601.83066
GHA;1993;5966255778.12018
GHA;1994;5444560669.45607
GHA;1995;6465137614.6789
GHA;1996;6934984709.48012
GHA;1997;6891308593.75
GHA;1998;7480968858.13149
GHA;1999;7719354838.70968
GHA;2000;4983024408.14828
GHA;2001;5314909953.92992
GHA;2002;6166330136.2948
GHA;2003;7632406552.83803
GHA;2004;8881368538.07671
GHA;2005;10744675209.8984
GHA;2006;20440893017.1566
GHA;2007;24827844949.6033
GHA;2008;28678701891.0957
GHA;2009;26048108185.0534
GHA;2010;32197272797.2028
GHA;2011;39337314809.9434
GHA;2012;41270954737.2459
GHA;2013;62405374785.5052
GHA;2014;53660342159.7735
GHA;2015;48564863888.4402
GHA;2016;55009730600.0307
GHA;2017;58998132329.6173
GHA;2018;65556464048.1539
GHA;2019;66983634223.943
GRC;1960;4335186016.83942
GRC;1961;4961400439.31722
GRC;1962;5213047711.42704
GRC;1963;5895278024.09202
GRC;1964;6669673257.1183
GRC;1965;7689154053.35866
GRC;1966;8591517943.60129
GRC;1967;9275600800.35644
GRC;1968;10090675902.5364
GRC;1969;11615657031.2387
GRC;1970;13139863636.3636
GRC;1971;14591750000
GRC;1972;16885511363.6364
GRC;1973;22347848101.2658
GRC;1974;25351306818.1818
GRC;1975;28525876726.8863
GRC;1976;31152835820.8955
GRC;1977;36176234967.6226
GRC;1978;44270204081.6327
GRC;1979;54481876724.931
GRC;1980;56829664268.5851
GRC;1981;52346506765.0676
GRC;1982;54617989795.9184
GRC;1983;49428873839.0093
GRC;1984;48020024183.7969
GRC;1985;47820851221.3175
GRC;1986;56379593476.1441
GRC;1987;65652750377.4535
GRC;1988;76261277924.5736
GRC;1989;79169043222.8284
GRC;1990;97891092003.4394
GRC;1991;105143232379.884
GRC;1992;116224672863.783
GRC;1993;108809059155.767
GRC;1994;116601801966.292
GRC;1995;136878365936.167
GRC;1996;145861612400.906
GRC;1997;143157600149.757
GRC;1998;144428172489.335
GRC;1999;142540728744.939
GRC;2000;130133845586.88
GRC;2001;136191353914.989
GRC;2002;153830946734.425
GRC;2003;201924269751.693
GRC;2004;240521261484.976
GRC;2005;247783002114.165
GRC;2006;273317736795.885
GRC;2007;318497937311.799
GRC;2008;354460802695.181
GRC;2009;330000251458.739
GRC;2010;299361576293.332
GRC;2011;287797821676.138
GRC;2012;245670666767.533
GRC;2013;239862011051.781
GRC;2014;237029578730.029
GRC;2015;196591353872.132
GRC;2016;195222443844.783
GRC;2017;203588424740.3
GRC;2018;218138367208.799
GRC;2019;209852761132.839
GRL;1970;69520026.6666667
GRL;1971;88570952.8688524
GRL;1972;106101175.65798
GRL;1973;140153748.243656
GRL;1974;169918948.629182
GRL;1975;211194305.702999
GRL;1976;240780413.56493
GRL;1977;282269373.001066
GRL;1978;355989047.256374
GRL;1979;420642463.409998
GRL;1980;476055288.418886
GRL;1981;435746974.759244
GRL;1982;402405069.367769
GRL;1983;416183706.943685
GRL;1984;379371608.442925
GRL;1985;412876071.118493
GRL;1986;603015696.452849
GRL;1987;787392365.831908
GRL;1988;898611007.947709
GRL;1989;929796722.387896
GRL;1990;1018970364.86443
GRL;1991;1016493394.8253
GRL;1992;1037921836.9477
GRL;1993;927219728.866886
GRL;1994;1005879948.43254
GRL;1995;1208946165.92889
GRL;1996;1197509786.67632
GRL;1997;1072147778.03013
GRL;1998;1149862702.96084
GRL;1999;1131561595.13775
GRL;2000;1068030829.75591
GRL;2001;1086172922.57413
GRL;2002;1169138789.31435
GRL;2003;1558753434.43083
GRL;2004;1822486688.58807
GRL;2005;1849805732.96203
GRL;2006;2013099482.07439
GRL;2007;2249811708.94796
GRL;2008;2499107510.64122
GRL;2009;2529948329.57153
GRL;2010;2503156060.52524
GRL;2011;2684467375.71479
GRL;2012;2609667673.71601
GRL;2013;2684952726.88425
GRL;2014;2842048997.77283
GRL;2015;2499115623.00272
GRL;2016;2707146783.13056
GRL;2017;2826651925.66902
GRL;2018;3051626389.63671
GRD;1977;71494495.1851852
GRD;1978;88322386.2962963
GRD;1979;102244362.222222
GRD;1980;110900457.037037
GRD;1981;115651918.888889
GRD;1982;125435590
GRD;1983;131803552.222222
GRD;1984;145533310.740741
GRD;1985;167728455.185185
GRD;1986;187589522.592593
GRD;1987;215009569.62963
GRD;1988;236357523.703704
GRD;1989;267327642.222222
GRD;1990;278098762.962963
GRD;1991;300757888.888889
